School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Newton - Newton Early Childhood Center,02070108,      14,16.1,        226,38.5,61.5,13.3,8.0,65.9,02070000,1.8,34.1,6.2,50.0,0.0,0.0,8.0,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Newton North High,02070505,"   1,046",15.9,"      2,086",48.5,51.3,12.0,2.8,16.3,02070000,6.4,15.0,9.6,61.9,0.1,0.0,7.0,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Newton South High,02070510,"   1,141",13.9,"      1,970",47.5,52.3,8.1,2.4,16.6,02070000,4.6,22.1,6.2,61.2,0.0,0.0,5.9,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Oak Hill Middle,02070320,     430,17.3,        642,44.6,55.5,11.1,3.9,19.5,02070000,5.5,26.3,5.0,57.5,0.2,0.2,5.5,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Peirce,02070100,      96,20.9,        284,52.5,47.5,7.4,7.0,12.3,02070000,3.9,20.8,9.2,60.2,0.0,0.0,6.0,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Underwood,02070115,      96,20.1,        273,51.7,48.4,10.3,8.1,9.9,02070000,3.3,18.7,12.8,56.4,0.0,0.0,8.8,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Williams,02070125,     104,18.1,        265,46.0,54.0,6.0,9.4,14.3,02070000,4.9,34.0,8.7,46.4,0.4,0.0,5.7,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Newton - Zervas,02070130,     160,19.8,        445,49.7,50.1,7.9,9.7,18.0,02070000,5.4,22.5,7.9,53.5,0.7,0.5,9.7,Newton,"         $247,574,343.00","          12,829.4","              $19,297.42","         $262,570,016.00","          12,985.7","              $20,219.94",2019
Norfolk - Freeman-Kennedy School,02080005,     168,24.2,        537,45.8,54.2,6.0,0.9,19.7,02080000,0.2,2.4,3.5,91.3,0.0,0.0,2.6,Norfolk,"          $15,586,229.00",             965.1,"              $16,149.86","          $15,967,137.00",             980.5,"              $16,284.69",2019
Norfolk - H Olive Day,02080015,      87,22.7,        454,48.9,51.1,4.9,4.4,17.4,02080000,0.7,2.6,2.4,92.7,0.0,0.0,1.5,Norfolk,"          $15,586,229.00",             965.1,"              $16,149.86","          $15,967,137.00",             980.5,"              $16,284.69",2019
Norfolk County Agricultural - Norfolk County Agricultural,09150705,     470,16.0,        553,70.5,29.3,13.6,0.2,19.9,09150000,1.3,1.5,2.0,90.4,0.2,0.4,4.3,Norfolk County Agricultural,"          $13,402,717.79",             553.2,"              $24,227.62","          $13,402,717.79",             553.2,"              $24,227.62",2019
North Adams - Brayton,02090035,     109,14.6,        264,42.4,57.6,68.2,1.5,29.2,02090000,4.2,0.8,9.5,79.2,0.0,0.0,6.4,North Adams,"          $25,117,238.00","           1,365.4","              $18,395.52","          $28,675,473.00","           1,587.3","              $18,065.57",2019
North Adams - Colegrove Park Elementary,02090008,     109,16.3,        296,46.3,53.7,65.2,1.7,25.0,02090000,2.4,0.0,7.4,81.8,0.7,0.0,7.8,North Adams,"          $25,117,238.00","           1,365.4","              $18,395.52","          $28,675,473.00","           1,587.3","              $18,065.57",2019
North Adams - Drury High,02090505,     264,14.9,        555,51.7,48.3,59.8,0.2,20.9,02090000,2.3,0.5,5.1,84.3,0.2,0.4,7.2,North Adams,"          $25,117,238.00","           1,365.4","              $18,395.52","          $28,675,473.00","           1,587.3","              $18,065.57",2019
North Adams - Greylock,02090015,     101,14.3,        260,51.2,48.9,58.5,0.4,27.3,02090000,0.8,0.8,6.9,79.6,0.0,0.4,11.5,North Adams,"          $25,117,238.00","           1,365.4","              $18,395.52","          $28,675,473.00","           1,587.3","              $18,065.57",2019
North Andover - Anne Bradstreet Early Childhood Center,02110005,     147,20.3,        461,47.1,52.9,21.5,2.4,26.3,02110000,1.5,8.5,16.9,71.4,0.2,0.0,1.5,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - Annie L Sargent School,02110018,     195,21.4,        466,48.9,51.1,6.0,0.4,16.7,02110000,1.9,9.0,5.8,79.0,0.2,0.0,4.1,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - Atkinson,02110001,     147,21.1,        345,51.0,49.0,35.7,4.9,19.1,02110000,6.4,9.0,24.9,56.8,0.0,0.0,2.9,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - Franklin,02110010,     193,17.1,        371,43.7,56.3,9.2,1.1,22.6,02110000,3.2,12.7,8.1,72.0,0.3,0.0,3.8,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - Kittredge,02110015,      99,21.7,        239,41.8,58.2,8.4,3.8,18.8,02110000,2.9,3.4,10.9,78.2,0.0,0.4,4.2,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - North Andover High,02110505,"   1,169",18.1,"      1,387",50.0,50.0,15.0,0.9,11.7,02110000,3.5,7.1,10.8,76.5,0.0,0.1,1.9,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - North Andover Middle,02110305,     739,23.7,"      1,114",52.2,47.8,18.7,0.8,14.2,02110000,3.3,8.3,12.8,71.9,0.5,0.0,3.2,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Andover - Thomson,02110020,     142,19.8,        313,53.0,47.0,28.1,4.8,20.5,02110000,1.6,6.1,15.0,73.8,0.0,0.0,3.5,North Andover,"          $62,906,308.63","           4,775.8","              $13,171.89","          $69,168,660.54","           4,874.1","              $14,191.06",2019
North Attleborough - Amvet Boulevard,02120007,     144,18.2,        382,49.7,50.3,11.8,4.7,10.2,02120000,5.2,13.6,3.7,72.5,0.8,0.0,4.2,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - Community,02120030,     137,14.5,        291,46.4,53.6,51.2,13.1,29.6,02120000,11.0,6.9,8.6,65.3,0.0,0.3,7.9,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - Falls,02120010,     103,16.2,        242,46.7,53.3,16.9,4.1,14.9,02120000,2.9,7.0,3.3,79.8,0.0,0.0,7.0,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - Joseph W Martin Jr Elementary,02120013,     213,19.5,        605,46.1,53.9,14.2,3.8,17.9,02120000,3.5,4.6,4.0,84.8,0.3,0.0,2.8,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - North Attleboro High,02120505,     626,16.4,"      1,105",48.3,51.5,16.4,2.0,12.0,02120000,4.4,7.0,4.9,80.4,0.2,0.3,2.9,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - North Attleborough Early Learning Center,02120020,      90,10.6,        190,37.4,62.6,24.7,23.2,58.4,02120000,3.7,14.7,9.0,69.0,0.0,0.0,3.7,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - North Attleborough Middle,02120305,     509,20.5,"      1,112",53.2,46.9,17.7,1.9,18.0,02120000,3.2,5.9,5.6,81.1,0.1,0.2,4.1,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Attleborough - Roosevelt Avenue,02120015,      88,20.3,        263,51.7,48.3,11.0,2.7,11.0,02120000,2.3,8.4,3.8,82.5,0.0,0.0,3.0,North Attleborough,"          $55,988,473.12","           4,176.4","              $13,405.92","          $60,745,994.86","           4,386.1","              $13,849.66",2019
North Brookfield - North Brookfield Elementary,02150015,      75,20.2,        321,46.1,53.9,34.0,0.3,24.6,02150000,1.3,0.6,6.2,88.8,0.0,0.0,3.1,North Brookfield,"           $8,372,193.26",             584.5,"              $14,323.68","           $9,317,370.96",             694.8,"              $13,410.15",2019
North Brookfield - North Brookfield High,02150505,      97,12.3,        226,50.9,49.1,34.5,0.0,20.4,02150000,0.0,0.9,6.6,88.5,0.0,0.0,4.0,North Brookfield,"           $8,372,193.26",             584.5,"              $14,323.68","           $9,317,370.96",             694.8,"              $13,410.15",2019
North Middlesex - Ashby Elementary,07350010,      90,18.8,        169,40.8,59.2,23.1,0.0,34.3,07350000,1.2,0.6,7.7,90.5,0.0,0.0,0.0,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - Hawthorne Brook,07350030,     327,20.8,        514,46.1,53.9,20.8,2.0,23.9,07350000,1.4,2.1,3.3,89.9,0.0,0.0,3.3,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - Nissitissit Middle School,07350310,     325,18.9,        531,47.7,52.4,17.9,0.2,27.1,07350000,1.9,1.5,4.1,88.5,0.0,0.0,4.0,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - North Middlesex Regional,07350505,     464,17.4,        816,51.8,48.2,13.2,1.2,16.7,07350000,1.1,1.5,5.0,88.4,0.3,0.1,3.7,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - Spaulding Memorial,07350005,     209,21.9,        450,53.8,46.2,26.7,4.2,20.0,07350000,2.0,2.2,6.2,85.1,0.2,0.0,4.2,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - Squannacook Early Childhood Center,07350002,      19,7.4,        112,36.6,63.4,28.6,0.0,44.6,07350000,5.4,0.9,0.9,92.9,0.0,0.0,0.0,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Middlesex - Varnum Brook,07350035,     250,22.0,        551,47.7,52.3,20.7,0.7,21.1,07350000,2.7,0.9,6.2,86.0,0.2,0.0,4.0,North Middlesex,"          $46,455,803.60","           3,057.9","              $15,192.06","          $54,094,833.98","           3,283.0","              $16,477.26",2019
North Reading - E Ethel Little School,02170003,     186,18.2,        349,43.3,56.7,11.2,0.0,22.4,02170000,1.2,4.3,3.2,87.1,0.0,0.0,4.3,North Reading,"          $38,990,988.87","           2,405.2","              $16,211.12","          $42,232,125.14","           2,452.7","              $17,218.63",2019
North Reading - J Turner Hood,02170010,     196,18.3,        336,48.2,51.8,9.2,0.6,17.0,02170000,0.9,5.4,5.7,86.0,0.0,0.3,1.8,North Reading,"          $38,990,988.87","           2,405.2","              $16,211.12","          $42,232,125.14","           2,452.7","              $17,218.63",2019
North Reading - L D Batchelder,02170005,     218,21.6,        443,44.0,56.0,7.5,0.5,14.7,02170000,0.0,4.1,5.0,87.1,0.0,0.0,3.8,North Reading,"          $38,990,988.87","           2,405.2","              $16,211.12","          $42,232,125.14","           2,452.7","              $17,218.63",2019
North Reading - North Reading High,02170505,     322,18.3,        739,51.3,48.7,6.8,0.7,12.5,02170000,0.7,3.9,2.4,90.3,0.1,0.1,2.4,North Reading,"          $38,990,988.87","           2,405.2","              $16,211.12","          $42,232,125.14","           2,452.7","              $17,218.63",2019
North Reading - North Reading Middle,02170305,     376,15.1,        539,52.7,47.3,10.4,0.4,21.3,02170000,0.2,5.2,4.8,87.2,0.2,0.0,2.4,North Reading,"          $38,990,988.87","           2,405.2","              $16,211.12","          $42,232,125.14","           2,452.7","              $17,218.63",2019
Northampton - Bridge Street,02100005,      84,19.0,        303,46.2,53.8,40.9,7.9,26.1,02100000,3.6,3.0,27.1,57.8,0.3,0.0,8.3,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton - Jackson Street,02100020,     111,20.4,        361,47.7,52.4,24.9,5.3,18.6,02100000,4.7,5.8,15.5,64.5,0.0,0.0,9.4,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton - John F Kennedy Middle School,02100410,     506,15.0,        627,51.2,48.2,29.4,3.0,22.2,02100000,3.2,3.0,17.7,69.2,0.0,0.0,6.9,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton - Leeds,02100025,      91,20.1,        337,42.7,57.3,30.6,1.8,23.7,02100000,2.1,0.9,16.9,72.7,0.0,0.0,7.4,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton - Northampton High,02100505,     379,17.8,        882,50.2,49.7,19.3,1.9,16.9,02100000,2.6,3.1,13.2,75.5,0.2,0.0,5.4,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton - R. K. Finn Ryan Road,02100029,      72,20.9,        252,46.8,52.0,30.2,4.0,25.4,02100000,3.6,2.8,16.7,72.6,0.0,0.0,4.4,Northampton,"          $40,111,139.00","           2,647.9","              $15,148.28","          $46,093,680.00","           2,943.4","              $15,660.01",2019
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,     418,12.2,        504,43.9,56.2,34.3,1.0,40.5,04060000,1.4,0.4,13.7,82.9,0.0,0.0,1.6,Northampton-Smith Vocational Agricultural,"          $11,017,534.03",             481.8,"              $22,867.44","          $11,017,534.03",             481.8,"              $22,867.44",2019
Northboro-Southboro - Algonquin Regional High,07300505,     773,15.6,"      1,404",50.5,49.5,7.3,1.4,13.8,07300000,1.2,11.5,6.1,76.8,0.4,0.4,3.6,Northboro-Southboro,"          $24,594,695.92","           1,423.9","              $17,272.77","          $25,854,963.92","           1,460.2","              $17,706.45",2019
Northborough - Fannie E Proctor,02130015,      64,17.7,        268,45.9,54.1,20.2,7.1,19.8,02130000,2.2,15.7,16.0,62.3,0.0,0.0,3.7,Northborough,"          $28,538,789.83","           1,595.5","              $17,887.05","          $31,207,148.83","           1,671.9","              $18,665.68",2019
Northborough - Lincoln Street,02130003,      54,20.2,        264,48.9,51.1,15.5,6.4,23.9,02130000,0.4,9.5,1.1,83.0,1.1,1.1,3.8,Northborough,"          $28,538,789.83","           1,595.5","              $17,887.05","          $31,207,148.83","           1,671.9","              $18,665.68",2019
Northborough - Marguerite E Peaslee,02130014,      58,19.3,        269,45.4,54.7,11.2,5.2,22.3,02130000,1.1,13.8,9.3,69.5,0.7,0.0,5.6,Northborough,"          $28,538,789.83","           1,595.5","              $17,887.05","          $31,207,148.83","           1,671.9","              $18,665.68",2019
Northborough - Marion E Zeh,02130020,      50,20.4,        244,42.2,57.8,11.9,11.1,22.5,02130000,1.2,16.0,8.6,71.7,0.4,0.0,2.1,Northborough,"          $28,538,789.83","           1,595.5","              $17,887.05","          $31,207,148.83","           1,671.9","              $18,665.68",2019
Northborough - Robert E. Melican Middle School,02130305,     345,17.7,        553,52.1,47.9,11.6,2.7,16.5,02130000,2.5,11.4,7.8,72.7,0.4,1.3,4.0,Northborough,"          $28,538,789.83","           1,595.5","              $17,887.05","          $31,207,148.83","           1,671.9","              $18,665.68",2019
Northbridge - Northbridge Elementary,02140005,      79,19.5,        378,44.2,55.8,34.4,3.2,27.0,02140000,0.3,0.0,6.6,88.4,0.0,0.0,4.8,Northbridge,"          $29,749,779.71","           2,046.7","              $14,535.49","          $34,212,718.03","           2,272.7","              $15,053.78",2019
Northbridge - Northbridge High,02140505,     357,15.2,        541,46.8,53.2,24.2,1.5,12.4,02140000,0.9,1.1,6.5,87.6,0.0,0.2,3.7,Northbridge,"          $29,749,779.71","           2,046.7","              $14,535.49","          $34,212,718.03","           2,272.7","              $15,053.78",2019
Northbridge - Northbridge Middle,02140305,     341,20.4,        690,51.0,49.0,28.3,1.0,15.8,02140000,1.3,0.7,8.7,83.8,0.0,0.1,5.4,Northbridge,"          $29,749,779.71","           2,046.7","              $14,535.49","          $34,212,718.03","           2,272.7","              $15,053.78",2019
Northbridge - W Edward Balmer,02140001,     105,21.0,        440,50.0,50.0,33.0,6.4,18.0,02140000,0.0,1.1,9.6,84.3,0.2,0.0,4.8,Northbridge,"          $29,749,779.71","           2,046.7","              $14,535.49","          $34,212,718.03","           2,272.7","              $15,053.78",2019
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,     896,18.7,"      1,281",45.1,54.9,35.4,4.1,20.0,08530000,2.6,0.6,34.8,59.8,0.1,0.2,1.9,Northeast Metropolitan Regional Vocational Technical,"          $29,059,023.88","           1,231.8","              $23,590.70","          $29,090,223.88","           1,231.8","              $23,616.03",2019
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,     371,15.3,        508,40.0,60.0,35.0,0.0,16.3,08510000,0.8,0.4,1.4,94.9,0.0,0.0,2.6,Northern Berkshire Regional Vocational Technical,"          $10,429,005.25",             466.5,"              $22,355.85","          $10,485,792.25",             471.5,"              $22,239.22",2019
Norton - Henri A. Yelle,02180060,     176,22.2,        355,49.3,50.7,23.7,2.8,17.5,02180000,1.7,1.1,4.5,86.8,0.6,0.3,5.1,Norton,"          $35,569,578.00","           2,455.2","              $14,487.45","          $40,838,101.00","           2,610.5","              $15,643.79",2019
Norton - J C Solmonese,02180015,     180,20.4,        509,50.1,49.9,21.6,1.6,30.1,02180000,1.0,0.8,3.7,88.8,0.2,0.0,5.5,Norton,"          $35,569,578.00","           2,455.2","              $14,487.45","          $40,838,101.00","           2,610.5","              $15,643.79",2019
Norton - L G Nourse Elementary,02180010,     108,22.6,        270,50.0,50.0,25.9,3.3,23.0,02180000,4.1,2.6,7.0,83.7,0.0,0.0,2.6,Norton,"          $35,569,578.00","           2,455.2","              $14,487.45","          $40,838,101.00","           2,610.5","              $15,643.79",2019
Norton - Norton High,02180505,     371,16.7,        702,49.6,50.4,16.5,1.1,16.0,02180000,1.7,2.6,3.4,90.3,0.0,0.3,1.7,Norton,"          $35,569,578.00","           2,455.2","              $14,487.45","          $40,838,101.00","           2,610.5","              $15,643.79",2019
Norton - Norton Middle,02180305,     331,17.9,        603,51.1,48.9,18.2,1.2,19.4,02180000,1.8,2.5,4.0,86.9,0.2,0.0,4.6,Norton,"          $35,569,578.00","           2,455.2","              $14,487.45","          $40,838,101.00","           2,610.5","              $15,643.79",2019
Norwell - Grace Farrar Cole,02190005,     112,20.0,        493,45.6,54.4,5.1,0.4,17.9,02190000,0.4,2.2,0.6,92.3,0.0,0.0,4.5,Norwell,"          $34,390,049.63","           2,181.5","              $15,764.41","          $37,780,047.64","           2,227.7","              $16,959.22",2019
Norwell - Norwell High,02190505,     338,13.9,        671,55.6,44.4,6.0,0.3,12.5,02190000,0.8,2.4,1.9,93.0,0.0,0.3,1.6,Norwell,"          $34,390,049.63","           2,181.5","              $15,764.41","          $37,780,047.64","           2,227.7","              $16,959.22",2019
Norwell - Norwell Middle School,02190405,     490,17.1,        516,43.0,57.0,5.0,0.0,17.4,02190000,0.0,2.3,1.6,93.4,0.2,0.2,2.3,Norwell,"          $34,390,049.63","           2,181.5","              $15,764.41","          $37,780,047.64","           2,227.7","              $16,959.22",2019
Norwell - William G Vinal,02190020,     112,21.6,        539,46.8,53.3,2.8,0.0,16.5,02190000,0.0,1.7,1.3,93.3,0.0,0.2,3.5,Norwell,"          $34,390,049.63","           2,181.5","              $15,764.41","          $37,780,047.64","           2,227.7","              $16,959.22",2019
Norwood - Balch,02200005,      79,16.9,        308,51.6,48.4,49.0,34.7,23.4,02200000,12.3,4.6,37.0,43.5,0.0,1.0,1.6,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - Charles J Prescott,02200025,      58,18.9,        257,51.0,49.0,17.9,20.6,17.9,02200000,5.8,30.7,10.5,49.4,0.4,1.6,1.6,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - Cornelius M Callahan,02200010,      56,18.0,        231,47.6,52.4,36.4,19.9,26.8,02200000,15.2,5.6,7.8,66.7,0.0,0.0,4.8,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - Dr. Philip O. Coakley Middle School,02200305,     354,18.9,        730,50.8,49.2,30.4,7.0,23.2,02200000,12.5,5.6,15.2,63.7,0.0,0.3,2.7,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - F A Cleveland,02200015,      76,19.8,        337,43.3,56.7,23.4,13.1,24.0,02200000,5.3,6.8,11.3,72.7,0.0,0.3,3.6,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - George F. Willett,02200075,      57,16.7,        409,46.7,53.3,25.2,18.3,24.7,02200000,7.3,12.7,14.7,62.6,0.0,1.2,1.5,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - John P Oldham,02200020,      54,21.0,        257,53.3,46.7,26.9,11.7,24.5,02200000,16.7,6.2,13.6,61.9,0.0,0.0,1.6,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Norwood - Norwood High,02200505,     547,14.5,"      1,001",50.1,49.8,26.5,5.8,14.9,02200000,13.2,5.0,15.2,64.1,0.0,0.1,2.4,Norwood,"          $55,342,454.23","           3,452.2","              $16,031.07","          $62,255,745.59","           3,600.1","              $17,292.78",2019
Oak Bluffs - Oak Bluffs Elementary,02210005,     245,15.5,        437,50.1,49.9,29.1,19.2,23.8,02210000,3.2,1.4,29.8,58.1,1.4,0.0,6.2,Oak Bluffs,"          $10,359,558.76",             446.9,"              $23,180.93","          $11,326,375.76",             500.1,"              $22,648.22",2019
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,     249,16.7,        556,35.6,64.2,17.6,0.0,22.7,08550000,1.1,0.9,2.3,93.0,0.2,0.0,2.5,Old Colony Regional Vocational Technical,"          $11,927,431.00",             539.7,"              $22,100.11","          $11,942,431.00",             542.7,"              $22,005.59",2019
Old Rochester - Old Rochester Regional High,07400505,     342,17.9,        746,49.2,50.8,12.3,0.0,11.7,07400000,2.6,1.6,2.0,89.8,0.1,0.0,3.9,Old Rochester,"          $20,251,887.90","           1,208.8","              $16,753.71","          $20,341,316.90","           1,220.8","              $16,662.28",2019
Old Rochester - Old Rochester Regional Jr High,07400405,     312,16.6,        430,46.3,53.7,15.6,0.5,14.9,07400000,2.1,1.4,4.0,87.0,0.0,0.0,5.6,Old Rochester,"          $20,251,887.90","           1,208.8","              $16,753.71","          $20,341,316.90","           1,220.8","              $16,662.28",2019
Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,      50,19.9,        239,49.4,50.6,27.2,3.4,22.6,35150000,5.4,1.3,9.2,83.7,0.0,0.0,0.4,Old Sturbridge Academy Charter Public School (District),"           $2,871,245.84",             199.4,"              $14,399.43","           $2,871,245.84",             199.4,"              $14,399.43",2019
Orange - Dexter Park,02230010,     133,23.5,        305,49.2,50.8,56.4,1.3,29.2,02230000,1.6,0.7,9.5,85.3,0.0,0.0,3.0,Orange,"           $8,780,425.80",             585.8,"              $14,988.78","           $9,699,037.80",             679.0,"              $14,284.30",2019
Orange - Fisher Hill,02230015,      88,18.6,        257,45.1,54.9,69.7,0.8,28.0,02230000,0.8,0.4,7.8,86.0,0.4,0.0,4.7,Orange,"           $8,780,425.80",             585.8,"              $14,988.78","           $9,699,037.80",             679.0,"              $14,284.30",2019
Orleans - Orleans Elementary,02240005,     132,16.7,        199,53.3,46.7,28.6,9.6,19.1,02240000,4.0,0.5,9.6,82.4,0.5,0.0,3.0,Orleans,"           $5,269,562.00",             212.9,"              $24,751.35","           $5,589,092.00",             224.7,"              $24,873.57",2019
Oxford - ACE Program,02260305,      23,4.0,         18,11.1,88.9,72.2,0.0,66.7,02260000,0.0,0.0,16.7,77.8,0.0,0.0,5.6,Oxford,"          $22,680,294.82","           1,627.4","              $13,936.52","          $25,796,931.06","           1,777.3","              $14,514.67",2019
Oxford - Alfred M Chaffee,02260010,      46,20.2,        268,51.9,48.1,34.0,0.4,21.3,02260000,0.4,1.1,14.6,78.4,0.4,0.0,5.2,Oxford,"          $22,680,294.82","           1,627.4","              $13,936.52","          $25,796,931.06","           1,777.3","              $14,514.67",2019
Oxford - Clara Barton,02260005,      64,23.6,        378,47.4,52.7,33.6,1.1,17.7,02260000,2.1,0.0,10.6,82.5,0.0,0.0,4.8,Oxford,"          $22,680,294.82","           1,627.4","              $13,936.52","          $25,796,931.06","           1,777.3","              $14,514.67",2019
Oxford - Oxford High,02260505,     259,16.5,        554,52.5,47.3,36.6,0.0,15.0,02260000,2.4,2.2,11.6,78.9,0.2,0.4,4.5,Oxford,"          $22,680,294.82","           1,627.4","              $13,936.52","          $25,796,931.06","           1,777.3","              $14,514.67",2019
Oxford - Oxford Middle,02260405,     239,21.0,        399,46.6,53.4,34.6,0.8,13.0,02260000,2.0,1.0,12.8,79.5,0.3,0.0,4.5,Oxford,"          $22,680,294.82","           1,627.4","              $13,936.52","          $25,796,931.06","           1,777.3","              $14,514.67",2019
Palmer - Old Mill Pond,02270008,     363,16.9,        630,50.6,49.4,47.9,4.9,19.7,02270000,3.3,2.9,13.0,76.4,0.0,0.0,4.4,Palmer,"          $20,848,225.43","           1,317.6","              $15,822.88","          $23,673,509.89","           1,459.6","              $16,219.18",2019
Palmer - Palmer High,02270505,     408,13.8,        659,47.3,52.7,44.2,2.4,17.9,02270000,2.4,2.4,10.6,79.2,0.3,0.0,5.0,Palmer,"          $20,848,225.43","           1,317.6","              $15,822.88","          $23,673,509.89","           1,459.6","              $16,219.18",2019
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,     538,12.2,        625,38.4,61.0,35.0,0.0,28.2,08600000,1.1,0.3,4.6,90.6,0.2,0.0,3.2,Pathfinder Regional Vocational Technical,"          $14,847,455.90",             639.2,"              $23,228.19","          $14,993,542.90",             653.2,"              $22,953.98",2019
